user_id,event_type,event_time,platform,session_id,item_category
TL-0248,search_item,2026-01-23T03:00:00.000000,Web,810585,Battery
TL-0477,session_start,2026-01-11T01:00:00.000000,WEB,358082,
TL-0479,session_start,2026-02-01T10:00:00.000000,iOS,690610,
TL-0101,start_listing,2026-01-17T00:00:00.000000,Web,163545,Laptop
TL-0422,session_start,2026-01-22T18:00:00.000000,Web,301544,
TL-0127,start_listing,2026-02-12T08:00:00.000000,iOS,992233,Battery
TL-0030,search_item,2026-02-06T03:00:00.000000,iOS,647097,Small Appliance
TL-0402,search_item,2026-01-14T04:00:00.000000,Android,589743,Battery
TL-0088,start_listing,2026-01-28T21:00:00.000000,Android,263421,Battery
TL-0132,session_start,2026-01-02T10:00:00.000000,WEB,578989,
TL-0422,search_item,2026-01-04T04:00:00.000000,iOS,941601,Phone
TL-0404,start_listing,2026-01-31T23:00:00.000000,WEB,929887,Small Appliance
TL-0151,session_start,2026-01-30T03:00:00.000000,WEB,147618,
TL-0243,search_item,2026-02-14T11:00:00.000000,Web,732102,Small Appliance
TL-0082,session_start,2026-01-25T17:00:00.000000,Web,964625,
TL-0173,session_start,2026-01-01T01:00:00.000000,Android,931029,
TL-0138,start_listing,2026-02-01T04:00:00.000000,Android,983838,Phone
TL-0465,session_start,2026-01-08T22:00:00.000000,iOS,416531,
TL-0400,search_item,2026-01-25T07:00:00.000000,WEB,268868,Small Appliance
TL-0052,session_start,2026-02-05T17:00:00.000000,Web,504277,
TL-0402,start_listing,2026-01-30T20:00:00.000000,Android,329055,Small Appliance
TL-0013,session_start,2026-01-06T22:00:00.000000,Web,111383,
TL-0316,search_item,2026-01-15T02:00:00.000000,Web,496382,Laptop
TL-0468,session_start,2026-02-03T21:00:00.000000,iOS,657299,
TL-0090,complete_listing,2026-02-10T06:00:00.000000,Android,380023,
TL-0441,session_start,2026-01-19T08:00:00.000000,iOS,432766,
TL-0020,start_listing,2026-01-12T18:00:00.000000,Web,112120,Phone
TL-0473,session_start,2026-02-03T07:00:00.000000,WEB,536449,
TL-0300,session_start,2026-02-13T00:00:00.000000,WEB,289565,
TL-0042,start_listing,2026-01-22T00:00:00.000000,iOS,615491,Laptop
TL-0142,search_item,2026-01-05T02:00:00.000000,Web,542266,Battery
TL-0237,session_start,2026-02-14T15:00:00.000000,WEB,326103,
TL-0453,session_start,2026-01-02T12:00:00.000000,Web,431011,
TL-0405,session_start,2026-02-11T17:00:00.000000,WEB,776451,
TL-0296,session_start,2026-01-19T11:00:00.000000,iOS,386665,
TL-0209,search_item,2026-01-31T12:00:00.000000,Web,599031,Small Appliance
TL-0062,start_listing,2026-01-27T09:00:00.000000,Android,118362,Small Appliance
TL-0239,search_item,2026-02-07T09:00:00.000000,iOS,275284,Laptop
TL-0017,search_item,2026-02-02T13:00:00.000000,WEB,763857,Phone
TL-0105,session_start,2026-01-26T18:00:00.000000,iOS,185996,
TL-0158,start_listing,2026-01-09T03:00:00.000000,iOS,921283,Phone
TL-0410,session_start,2026-01-05T13:00:00.000000,iOS,413234,
TL-0150,start_listing,2026-01-03T12:00:00.000000,WEB,861219,Phone
TL-0474,session_start,2026-02-14T10:00:00.000000,Android,912994,
TL-0444,session_start,2026-01-02T08:00:00.000000,Web,343327,
TL-0360,start_listing,2026-01-28T22:00:00.000000,Android,130799,Battery
TL-0469,search_item,2026-01-07T03:00:00.000000,Android,346243,Laptop
TL-0471,search_item,2026-01-17T09:00:00.000000,Web,151832,Laptop
TL-0441,search_item,2026-01-15T06:00:00.000000,WEB,444162,Battery
TL-0109,session_start,2026-02-14T04:00:00.000000,WEB,611130,
TL-0187,session_start,2026-01-14T10:00:00.000000,Web,292512,
TL-0351,search_item,2026-01-02T20:00:00.000000,WEB,697068,Laptop
TL-0402,session_start,2026-02-06T15:00:00.000000,iOS,778012,
TL-0170,search_item,2026-02-13T04:00:00.000000,Web,655662,Laptop
TL-0243,search_item,2026-01-01T05:00:00.000000,Android,517221,Battery
TL-0264,search_item,2026-02-11T04:00:00.000000,Web,618383,Laptop
TL-0151,session_start,2026-01-07T19:00:00.000000,iOS,766910,
TL-0023,complete_listing,2026-01-12T15:00:00.000000,Android,506169,
TL-0016,session_start,2026-01-26T18:00:00.000000,Android,367945,
TL-0035,search_item,2026-01-03T20:00:00.000000,Android,910811,Small Appliance
TL-0481,start_listing,2026-01-22T09:00:00.000000,iOS,539620,Phone
TL-0396,complete_listing,2026-02-12T22:00:00.000000,Android,953255,
TL-0338,search_item,2026-01-29T13:00:00.000000,iOS,963680,Phone
TL-0406,session_start,2026-01-31T12:00:00.000000,iOS,389454,
TL-0433,session_start,2026-01-11T15:00:00.000000,Android,599121,
TL-0473,search_item,2026-02-06T12:00:00.000000,Android,811868,Laptop
TL-0152,search_item,2026-01-02T20:00:00.000000,Web,212475,Small Appliance
TL-0005,start_listing,2026-02-12T20:00:00.000000,WEB,250288,Small Appliance
TL-0232,search_item,2026-01-26T01:00:00.000000,Web,952023,Laptop
TL-0074,search_item,2026-02-02T18:00:00.000000,WEB,762598,Small Appliance
TL-0049,start_listing,2026-01-22T04:00:00.000000,WEB,433110,Battery
TL-0094,session_start,2026-01-04T09:00:00.000000,Web,725678,
TL-0395,start_listing,2026-01-10T12:00:00.000000,Android,771155,Laptop
TL-0263,search_item,2026-02-11T05:00:00.000000,Web,883876,Laptop
TL-0266,start_listing,2026-02-04T18:00:00.000000,Web,893527,Laptop
TL-0356,complete_listing,2026-02-07T07:00:00.000000,iOS,179503,
TL-0328,complete_listing,2026-02-01T14:00:00.000000,iOS,660097,
TL-0396,start_listing,2026-01-25T11:00:00.000000,Android,328419,Phone
TL-0386,search_item,2026-01-16T10:00:00.000000,Web,204610,Laptop
TL-0485,start_listing,2026-01-06T12:00:00.000000,WEB,478602,Small Appliance
TL-0307,session_start,2026-01-11T16:00:00.000000,Android,131219,
TL-0024,start_listing,2026-02-11T05:00:00.000000,iOS,272179,Small Appliance
TL-0055,start_listing,2026-01-23T00:00:00.000000,Web,329249,Small Appliance
TL-0006,search_item,2026-01-24T21:00:00.000000,Android,162149,Phone
TL-0371,search_item,2026-01-24T18:00:00.000000,iOS,249293,Phone
TL-0320,session_start,2026-02-05T20:00:00.000000,WEB,996537,
TL-0351,session_start,2026-02-15T22:00:00.000000,WEB,281778,
TL-0461,session_start,2026-01-20T04:00:00.000000,iOS,846916,
TL-0149,session_start,2026-02-14T15:00:00.000000,Android,105037,
TL-0165,complete_listing,2026-01-24T11:00:00.000000,iOS,670257,
TL-0160,search_item,2026-01-22T14:00:00.000000,Android,459704,Phone
TL-0476,start_listing,2026-01-14T11:00:00.000000,WEB,747229,Phone
TL-0415,start_listing,2026-02-15T22:00:00.000000,WEB,989387,Laptop
TL-0260,session_start,2026-02-12T02:00:00.000000,WEB,239416,
TL-0245,search_item,2026-02-01T10:00:00.000000,Web,584543,Phone
TL-0211,start_listing,2026-02-08T22:00:00.000000,Android,481605,Phone
TL-0189,search_item,2026-02-08T16:00:00.000000,Web,904737,Phone
TL-0469,search_item,2026-01-24T18:00:00.000000,WEB,767408,Phone
TL-0283,start_listing,2026-01-30T14:00:00.000000,WEB,614206,Small Appliance
TL-0261,session_start,2026-01-12T18:00:00.000000,Web,805362,
TL-0019,start_listing,2026-02-03T18:00:00.000000,iOS,476029,Small Appliance
TL-0242,session_start,2026-01-03T06:00:00.000000,Web,633155,
TL-0371,session_start,2026-01-15T23:00:00.000000,Web,560900,
TL-0176,start_listing,2026-02-01T23:00:00.000000,Web,204998,Phone
TL-0251,session_start,2026-02-07T04:00:00.000000,Android,747033,
TL-0400,session_start,2026-02-10T08:00:00.000000,WEB,519619,
TL-0448,session_start,2026-01-03T05:00:00.000000,Web,902256,
TL-0216,session_start,2026-01-29T04:00:00.000000,iOS,247553,
TL-0455,session_start,2026-02-05T13:00:00.000000,Web,114123,
TL-0101,session_start,2026-01-25T17:00:00.000000,Web,158569,
TL-0443,start_listing,2026-01-24T09:00:00.000000,Web,312904,Small Appliance
TL-0179,session_start,2026-01-03T22:00:00.000000,Android,784957,
TL-0016,session_start,2026-02-14T11:00:00.000000,Web,172886,
TL-0200,complete_listing,2026-02-08T21:00:00.000000,WEB,941366,
TL-0465,session_start,2026-01-25T17:00:00.000000,WEB,815211,
TL-0378,complete_listing,2026-01-09T05:00:00.000000,iOS,490875,
TL-0361,start_listing,2026-02-11T11:00:00.000000,WEB,938125,Phone
TL-0060,session_start,2026-02-13T18:00:00.000000,Web,394662,
TL-0156,session_start,2026-02-07T23:00:00.000000,Android,486983,
TL-0313,complete_listing,2026-01-23T10:00:00.000000,Android,447810,
TL-0285,start_listing,2026-01-20T11:00:00.000000,iOS,625316,Small Appliance
TL-0130,session_start,2026-01-19T10:00:00.000000,WEB,908140,
TL-0231,complete_listing,2026-01-24T03:00:00.000000,Android,604477,
TL-0431,session_start,2026-01-01T02:00:00.000000,Android,142859,
TL-0240,search_item,2026-02-05T23:00:00.000000,Web,217313,Phone
TL-0116,session_start,2026-01-25T14:00:00.000000,Android,583978,
TL-0284,start_listing,2026-01-02T00:00:00.000000,iOS,687086,Phone
TL-0334,session_start,2026-01-20T23:00:00.000000,iOS,869851,
TL-0040,session_start,2026-01-28T11:00:00.000000,Web,349098,
TL-0246,search_item,2026-01-05T13:00:00.000000,Android,720397,Phone
TL-0074,start_listing,2026-02-04T10:00:00.000000,iOS,147394,Laptop
TL-0180,session_start,2026-01-04T16:00:00.000000,Android,453399,
TL-0063,session_start,2026-01-01T01:00:00.000000,iOS,991222,
TL-0193,search_item,2026-01-02T06:00:00.000000,WEB,987134,Phone
TL-0058,search_item,2026-02-09T17:00:00.000000,WEB,441989,Laptop
TL-0066,search_item,2026-01-31T21:00:00.000000,iOS,984533,Laptop
TL-0107,complete_listing,2026-01-16T23:00:00.000000,WEB,601608,
TL-0216,search_item,2026-01-16T13:00:00.000000,Android,849764,Battery
TL-0409,search_item,2026-02-13T20:00:00.000000,iOS,877902,Battery
TL-0420,search_item,2026-01-16T06:00:00.000000,Android,371535,Laptop
TL-0067,complete_listing,2026-02-01T07:00:00.000000,Web,197878,
TL-0463,session_start,2026-02-01T06:00:00.000000,WEB,645961,
TL-0350,search_item,2026-02-14T14:00:00.000000,WEB,835322,Phone
TL-0129,complete_listing,2026-02-04T05:00:00.000000,WEB,626328,
TL-0092,complete_listing,2026-02-10T19:00:00.000000,WEB,432369,
TL-0310,session_start,2026-01-03T07:00:00.000000,Web,175597,
TL-0147,session_start,2026-02-10T07:00:00.000000,Android,137052,
TL-0462,session_start,2026-02-11T06:00:00.000000,Web,809532,
TL-0266,complete_listing,2026-02-09T02:00:00.000000,Android,703380,
TL-0276,complete_listing,2026-01-01T07:00:00.000000,Web,260391,
TL-0125,search_item,2026-01-03T23:00:00.000000,iOS,831819,Phone
TL-0017,search_item,2026-01-06T16:00:00.000000,Web,816447,Phone
TL-0297,session_start,2026-02-04T07:00:00.000000,Android,711140,
TL-0285,session_start,2026-02-02T04:00:00.000000,Web,825390,
TL-0392,session_start,2026-01-06T22:00:00.000000,WEB,361505,
TL-0185,session_start,2026-02-10T11:00:00.000000,iOS,771040,
TL-0005,start_listing,2026-01-16T10:00:00.000000,Web,404633,Small Appliance
TL-0346,search_item,2026-01-27T00:00:00.000000,WEB,240816,Laptop
TL-0117,complete_listing,2026-01-20T06:00:00.000000,WEB,998601,
TL-0039,session_start,2026-01-06T11:00:00.000000,Android,646260,
TL-0478,search_item,2026-02-14T16:00:00.000000,iOS,834911,Battery
TL-0127,search_item,2026-01-31T19:00:00.000000,iOS,296874,Battery
TL-0355,session_start,2026-01-20T02:00:00.000000,iOS,935522,
TL-0423,session_start,2026-01-16T10:00:00.000000,WEB,118408,
TL-0018,session_start,2026-01-10T00:00:00.000000,iOS,943028,
TL-0258,session_start,2026-02-03T13:00:00.000000,Android,924582,
TL-0015,start_listing,2026-02-11T01:00:00.000000,Web,761846,Small Appliance
TL-0123,search_item,2026-01-13T15:00:00.000000,iOS,831446,Small Appliance
TL-0296,start_listing,2026-02-14T09:00:00.000000,iOS,948724,Phone
TL-0257,session_start,2026-02-15T10:00:00.000000,WEB,580194,
TL-0126,start_listing,2026-01-29T06:00:00.000000,iOS,323908,Laptop
TL-0182,start_listing,2026-02-15T09:00:00.000000,iOS,107546,Small Appliance
TL-0302,session_start,2026-02-11T07:00:00.000000,iOS,466998,
TL-0370,search_item,2026-02-09T21:00:00.000000,iOS,168308,Small Appliance
TL-0429,session_start,2026-02-05T10:00:00.000000,iOS,255266,
TL-0316,session_start,2026-01-27T20:00:00.000000,Android,438454,
TL-0189,complete_listing,2026-02-07T18:00:00.000000,iOS,869769,
TL-0413,complete_listing,2026-01-27T16:00:00.000000,Android,819390,
TL-0105,search_item,2026-02-09T17:00:00.000000,iOS,795090,Laptop
TL-0006,start_listing,2026-02-04T03:00:00.000000,Android,323089,Phone
TL-0320,session_start,2026-01-11T15:00:00.000000,Android,416686,
TL-0149,search_item,2026-01-25T02:00:00.000000,iOS,653685,Battery
TL-0203,session_start,2026-01-07T07:00:00.000000,Web,662754,
TL-0277,search_item,2026-01-29T16:00:00.000000,WEB,950180,Laptop
TL-0221,session_start,2026-01-21T01:00:00.000000,iOS,295911,
TL-0063,session_start,2026-01-27T23:00:00.000000,iOS,386838,
TL-0204,search_item,2026-01-25T09:00:00.000000,Web,836757,Phone
TL-0107,session_start,2026-01-25T05:00:00.000000,Android,574348,
TL-0420,search_item,2026-01-18T04:00:00.000000,Android,895024,Battery
TL-0147,search_item,2026-02-07T16:00:00.000000,Android,895281,Small Appliance
TL-0491,session_start,2026-01-09T00:00:00.000000,WEB,563108,
TL-0310,start_listing,2026-01-08T14:00:00.000000,iOS,564700,Laptop
TL-0211,complete_listing,2026-02-04T03:00:00.000000,Web,360357,
TL-0058,search_item,2026-01-08T14:00:00.000000,Android,186718,Small Appliance
TL-0122,complete_listing,2026-02-04T16:00:00.000000,iOS,299111,
TL-0335,start_listing,2026-01-14T04:00:00.000000,Android,452789,Phone
TL-0489,session_start,2026-02-14T02:00:00.000000,WEB,201694,
TL-0122,search_item,2026-01-26T00:00:00.000000,Android,496306,Phone
TL-0373,session_start,2026-01-30T05:00:00.000000,WEB,862500,
TL-0195,start_listing,2026-01-30T15:00:00.000000,iOS,188539,Laptop
TL-0102,search_item,2026-01-22T05:00:00.000000,Web,261975,Small Appliance
TL-0079,start_listing,2026-01-14T03:00:00.000000,Android,791996,Battery
TL-0000,complete_listing,2026-01-19T01:00:00.000000,Web,406895,
TL-0457,search_item,2026-02-11T00:00:00.000000,WEB,334509,Small Appliance
TL-0190,search_item,2026-01-08T12:00:00.000000,Android,204544,Battery
TL-0170,search_item,2026-01-31T16:00:00.000000,iOS,679790,Laptop
TL-0386,session_start,2026-01-29T06:00:00.000000,Android,914322,
TL-0426,complete_listing,2026-01-31T02:00:00.000000,iOS,746832,
TL-0485,complete_listing,2026-02-03T13:00:00.000000,iOS,588317,
TL-0068,search_item,2026-01-02T22:00:00.000000,Android,387759,Small Appliance
TL-0090,session_start,2026-02-10T23:00:00.000000,Android,179127,
TL-0335,start_listing,2026-01-31T23:00:00.000000,Android,737560,Battery
TL-0243,complete_listing,2026-01-18T14:00:00.000000,Android,478878,
TL-0181,session_start,2026-01-06T17:00:00.000000,Android,828993,
TL-0279,session_start,2026-01-06T17:00:00.000000,WEB,631513,
TL-0037,start_listing,2026-01-11T04:00:00.000000,Web,874444,Laptop
TL-0437,start_listing,2026-01-20T10:00:00.000000,Android,824483,Laptop
TL-0158,session_start,2026-01-11T19:00:00.000000,iOS,105307,
TL-0374,search_item,2026-02-08T13:00:00.000000,iOS,995307,Small Appliance
TL-0044,session_start,2026-01-18T06:00:00.000000,iOS,463257,
TL-0261,search_item,2026-01-30T15:00:00.000000,Web,535931,Phone
TL-0205,start_listing,2026-02-15T13:00:00.000000,Web,267761,Battery
TL-0467,session_start,2026-02-07T14:00:00.000000,iOS,886342,
TL-0430,search_item,2026-02-12T10:00:00.000000,Web,758590,Phone
TL-0129,search_item,2026-02-14T09:00:00.000000,Android,623942,Small Appliance
TL-0104,search_item,2026-01-16T11:00:00.000000,WEB,803487,Battery
TL-0159,session_start,2026-01-15T04:00:00.000000,Web,793542,
TL-0313,start_listing,2026-01-23T06:00:00.000000,WEB,361035,Laptop
TL-0216,session_start,2026-02-08T17:00:00.000000,iOS,648415,
TL-0053,start_listing,2026-02-15T21:00:00.000000,iOS,695476,Battery
TL-0287,complete_listing,2026-02-15T23:00:00.000000,iOS,989180,
TL-0033,search_item,2026-01-09T15:00:00.000000,Web,866510,Phone
TL-0121,session_start,2026-01-18T16:00:00.000000,Web,300918,
TL-0118,session_start,2026-01-04T08:00:00.000000,WEB,239551,
TL-0016,start_listing,2026-01-31T22:00:00.000000,Web,672012,Battery
TL-0233,search_item,2026-01-23T01:00:00.000000,Android,619515,Small Appliance
TL-0154,session_start,2026-02-02T14:00:00.000000,iOS,785941,
TL-0059,search_item,2026-01-15T14:00:00.000000,Web,900778,Small Appliance
TL-0050,search_item,2026-01-24T01:00:00.000000,Android,304790,Battery
TL-0498,session_start,2026-01-16T00:00:00.000000,Web,671264,
TL-0203,session_start,2026-01-06T14:00:00.000000,Android,651252,
TL-0358,session_start,2026-01-30T01:00:00.000000,iOS,383357,
TL-0470,session_start,2026-02-05T16:00:00.000000,WEB,988574,
TL-0201,search_item,2026-01-25T02:00:00.000000,iOS,968686,Laptop
TL-0267,search_item,2026-02-09T06:00:00.000000,Android,359408,Phone
TL-0316,start_listing,2026-01-14T17:00:00.000000,WEB,533315,Battery
TL-0184,session_start,2026-02-03T11:00:00.000000,Web,915533,
TL-0389,start_listing,2026-02-03T19:00:00.000000,Web,266443,Phone
TL-0430,complete_listing,2026-01-10T10:00:00.000000,WEB,603145,
TL-0265,session_start,2026-01-08T23:00:00.000000,WEB,286690,
TL-0271,search_item,2026-02-05T16:00:00.000000,WEB,704737,Laptop
TL-0495,search_item,2026-01-11T21:00:00.000000,Android,470894,Phone
TL-0065,search_item,2026-01-15T01:00:00.000000,iOS,695992,Phone
TL-0098,search_item,2026-01-19T18:00:00.000000,Android,609065,Battery
TL-0176,session_start,2026-02-12T15:00:00.000000,iOS,745497,
TL-0358,session_start,2026-02-02T12:00:00.000000,Web,331262,
TL-0228,search_item,2026-01-31T02:00:00.000000,Web,127705,Laptop
TL-0328,search_item,2026-02-13T12:00:00.000000,iOS,167558,Phone
TL-0476,search_item,2026-01-27T07:00:00.000000,iOS,729892,Laptop
TL-0171,start_listing,2026-01-01T06:00:00.000000,Android,910898,Laptop
TL-0329,search_item,2026-02-01T09:00:00.000000,Web,865044,Laptop
TL-0455,search_item,2026-01-02T21:00:00.000000,WEB,636851,Phone
TL-0183,start_listing,2026-02-12T09:00:00.000000,Web,166771,Phone
TL-0406,session_start,2026-01-14T14:00:00.000000,WEB,278238,
TL-0304,session_start,2026-01-30T16:00:00.000000,WEB,162941,
TL-0170,search_item,2026-01-04T06:00:00.000000,WEB,496084,Laptop
TL-0359,session_start,2026-01-03T14:00:00.000000,WEB,746170,
TL-0308,session_start,2026-01-13T23:00:00.000000,iOS,934958,
TL-0334,search_item,2026-02-01T23:00:00.000000,iOS,643253,Small Appliance
TL-0360,search_item,2026-01-10T03:00:00.000000,Web,513074,Small Appliance
TL-0458,complete_listing,2026-01-26T13:00:00.000000,iOS,224943,
TL-0312,session_start,2026-01-02T05:00:00.000000,iOS,654762,
TL-0307,session_start,2026-02-06T23:00:00.000000,Android,785308,
TL-0119,search_item,2026-02-02T04:00:00.000000,WEB,302851,Small Appliance
TL-0052,search_item,2026-02-12T17:00:00.000000,Web,778847,Battery
TL-0496,session_start,2026-01-09T01:00:00.000000,iOS,924618,
TL-0405,search_item,2026-02-01T02:00:00.000000,iOS,651102,Battery
TL-0241,search_item,2026-01-10T00:00:00.000000,Web,320596,Laptop
TL-0127,start_listing,2026-02-08T18:00:00.000000,WEB,253255,Small Appliance
TL-0497,session_start,2026-01-14T03:00:00.000000,WEB,575975,
TL-0255,search_item,2026-01-02T12:00:00.000000,WEB,403101,Small Appliance
TL-0312,start_listing,2026-01-27T11:00:00.000000,Web,419288,Laptop
TL-0114,session_start,2026-02-01T12:00:00.000000,Android,527003,
TL-0308,start_listing,2026-02-03T10:00:00.000000,Android,633734,Battery
TL-0379,session_start,2026-01-24T00:00:00.000000,WEB,839532,
TL-0489,start_listing,2026-01-24T13:00:00.000000,WEB,545731,Battery
TL-0116,start_listing,2026-02-07T09:00:00.000000,iOS,370010,Small Appliance
TL-0313,start_listing,2026-01-30T17:00:00.000000,iOS,699467,Battery
TL-0175,start_listing,2026-02-10T07:00:00.000000,Android,454224,Laptop
TL-0348,session_start,2026-01-23T02:00:00.000000,WEB,504751,
TL-0406,session_start,2026-01-14T01:00:00.000000,Web,384820,
TL-0069,session_start,2026-01-26T04:00:00.000000,WEB,235390,
TL-0008,search_item,2026-02-01T19:00:00.000000,Web,973655,Small Appliance
TL-0486,complete_listing,2026-02-05T20:00:00.000000,Web,610592,
